sector,hora,timestamp,zona,tramo,consumo_base_m3,consumo_proyectado_m3,multiplicador_llm,confianza_llm,variacion_pct,alerta,p85_historico,p15_historico,factores_activos
VALLONGA GLOBAL,8,2026-04-06 08:00:00,ZONA_NORTE,manana,22.374,22.557,1.0082,0.85,0.82,🟢 NORMAL,22.94,9.22,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_manana': 1.1, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
VALLONGA GLOBAL,9,2026-04-06 09:00:00,ZONA_NORTE,manana,26.428,26.645,1.0082,0.85,0.82,🟢 NORMAL,21.59,8.41,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_manana': 1.1, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
VALLONGA GLOBAL,10,2026-04-06 10:00:00,ZONA_NORTE,manana,0.1,0.101,1.0082,0.85,0.82,🟢 NORMAL,23.15,9.66,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_manana': 1.1, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
VALLONGA GLOBAL,11,2026-04-06 11:00:00,ZONA_NORTE,manana,23.548,23.741,1.0082,0.85,0.82,🟢 NORMAL,23.99,9.25,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_manana': 1.1, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
VALLONGA GLOBAL,12,2026-04-06 12:00:00,ZONA_NORTE,manana,23.917,24.113,1.0082,0.85,0.82,🟢 NORMAL,26.09,9.6,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_manana': 1.1, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
VALLONGA GLOBAL,13,2026-04-06 13:00:00,ZONA_NORTE,manana,11.938,12.036,1.0082,0.85,0.82,🟢 NORMAL,27.198,10.632,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_manana': 1.1, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
VALLONGA GLOBAL,14,2026-04-06 14:00:00,ZONA_NORTE,tarde,11.841,11.787,0.9954,0.85,-0.46,🟢 NORMAL,33.998,13.289,"{'factor_calor_acumulado': 1.0, 'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_tarde': 0.95, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
VALLONGA GLOBAL,15,2026-04-06 15:00:00,ZONA_NORTE,tarde,20.043,19.952,0.9954,0.85,-0.46,🟢 NORMAL,30.598,11.96,"{'factor_calor_acumulado': 1.0, 'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_tarde': 0.95, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
VALLONGA GLOBAL,16,2026-04-06 16:00:00,ZONA_NORTE,tarde,22.968,22.863,0.9954,0.85,-0.46,🟢 NORMAL,23.798,9.302,"{'factor_calor_acumulado': 1.0, 'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_tarde': 0.95, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
VALLONGA GLOBAL,17,2026-04-06 17:00:00,ZONA_NORTE,tarde,25.384,25.268,0.9954,0.85,-0.46,🟢 NORMAL,20.399,7.974,"{'factor_calor_acumulado': 1.0, 'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_tarde': 0.95, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
VALLONGA GLOBAL,18,2026-04-06 18:00:00,ZONA_NORTE,tarde,22.968,22.863,0.9954,0.85,-0.46,🟢 NORMAL,23.798,9.302,"{'factor_calor_acumulado': 1.0, 'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_tarde': 0.95, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
VALLONGA GLOBAL,19,2026-04-06 19:00:00,ZONA_NORTE,tarde,20.043,19.952,0.9954,0.85,-0.46,🟢 NORMAL,30.598,11.96,"{'factor_calor_acumulado': 1.0, 'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_tarde': 0.95, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
VALLONGA GLOBAL,20,2026-04-06 20:00:00,ZONA_NORTE,tarde,39.889,39.707,0.9954,0.85,-0.46,🟢 NORMAL,37.398,14.618,"{'factor_calor_acumulado': 1.0, 'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_tarde': 0.95, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
VALLONGA GLOBAL,21,2026-04-06 21:00:00,ZONA_NORTE,tarde,0.1,0.1,0.9954,0.85,-0.46,🟢 NORMAL,40.797,15.947,"{'factor_calor_acumulado': 1.0, 'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_tarde': 0.95, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
VALLONGA GLOBAL,22,2026-04-06 22:00:00,ZONA_NORTE,noche,19.536,19.413,0.9937,0.85,-0.63,🟢 NORMAL,30.598,11.96,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_noche': 0.9, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
VALLONGA GLOBAL,23,2026-04-06 23:00:00,ZONA_NORTE,noche,22.461,22.319,0.9937,0.85,-0.63,🟢 NORMAL,23.798,9.302,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_noche': 0.9, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
VALLONGA-TOLON DL,0,2026-04-06 00:00:00,ZONA_NORTE,noche,18.662,18.545,0.9937,0.85,-0.63,🟢 NORMAL,16.999,6.644,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_noche': 0.9, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
VALLONGA-TOLON DL,1,2026-04-06 01:00:00,ZONA_NORTE,noche,19.129,19.009,0.9937,0.85,-0.63,🟢 NORMAL,24.35,9.35,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_noche': 0.9, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
VALLONGA-TOLON DL,2,2026-04-06 02:00:00,ZONA_NORTE,noche,19.129,19.009,0.9937,0.85,-0.63,🟢 NORMAL,24.49,9.04,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_noche': 0.9, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
VALLONGA-TOLON DL,3,2026-04-06 03:00:00,ZONA_NORTE,noche,19.12,19.0,0.9937,0.85,-0.63,🟢 NORMAL,28.634,8.728,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_noche': 0.9, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
VALLONGA-TOLON DL,4,2026-04-06 04:00:00,ZONA_NORTE,noche,19.129,19.009,0.9937,0.85,-0.63,🟢 NORMAL,24.1,8.44,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_noche': 0.9, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
VALLONGA-TOLON DL,5,2026-04-06 05:00:00,ZONA_NORTE,noche,24.0,23.849,0.9937,0.85,-0.63,🟢 NORMAL,24.015,9.005,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_noche': 0.9, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
VALLONGA-TOLON DL,6,2026-04-06 06:00:00,ZONA_NORTE,manana,24.0,24.196,1.0082,0.85,0.82,🟢 NORMAL,23.45,8.159,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_manana': 1.1, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
VALLONGA-TOLON DL,7,2026-04-06 07:00:00,ZONA_NORTE,manana,26.416,26.632,1.0082,0.85,0.82,🟢 NORMAL,20.35,8.385,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_manana': 1.1, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
VALLONGA-TOLON DL,8,2026-04-06 08:00:00,ZONA_NORTE,manana,22.374,22.557,1.0082,0.85,0.82,🟢 NORMAL,22.94,9.22,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_manana': 1.1, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
VALLONGA-TOLON DL,9,2026-04-06 09:00:00,ZONA_NORTE,manana,26.428,26.645,1.0082,0.85,0.82,🟢 NORMAL,21.59,8.41,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_manana': 1.1, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
VALLONGA-TOLON DL,10,2026-04-06 10:00:00,ZONA_NORTE,manana,0.1,0.101,1.0082,0.85,0.82,🟢 NORMAL,23.15,9.66,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_manana': 1.1, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
VALLONGA-TOLON DL,11,2026-04-06 11:00:00,ZONA_NORTE,manana,23.548,23.741,1.0082,0.85,0.82,🟢 NORMAL,23.99,9.25,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_manana': 1.1, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
VALLONGA-TOLON DL,12,2026-04-06 12:00:00,ZONA_NORTE,manana,23.917,24.113,1.0082,0.85,0.82,🟢 NORMAL,26.09,9.6,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_manana': 1.1, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
VALLONGA-TOLON DL,13,2026-04-06 13:00:00,ZONA_NORTE,manana,11.938,12.036,1.0082,0.85,0.82,🟢 NORMAL,27.198,10.632,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_manana': 1.1, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
VALLONGA-TOLON DL,14,2026-04-06 14:00:00,ZONA_NORTE,tarde,11.841,11.787,0.9954,0.85,-0.46,🟢 NORMAL,33.998,13.289,"{'factor_calor_acumulado': 1.0, 'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_tarde': 0.95, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
VALLONGA-TOLON DL,15,2026-04-06 15:00:00,ZONA_NORTE,tarde,20.043,19.952,0.9954,0.85,-0.46,🟢 NORMAL,30.598,11.96,"{'factor_calor_acumulado': 1.0, 'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_tarde': 0.95, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
VALLONGA-TOLON DL,16,2026-04-06 16:00:00,ZONA_NORTE,tarde,22.968,22.863,0.9954,0.85,-0.46,🟢 NORMAL,23.798,9.302,"{'factor_calor_acumulado': 1.0, 'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_tarde': 0.95, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
VALLONGA-TOLON DL,17,2026-04-06 17:00:00,ZONA_NORTE,tarde,25.384,25.268,0.9954,0.85,-0.46,🟢 NORMAL,20.399,7.974,"{'factor_calor_acumulado': 1.0, 'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_tarde': 0.95, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
VALLONGA-TOLON DL,18,2026-04-06 18:00:00,ZONA_NORTE,tarde,22.968,22.863,0.9954,0.85,-0.46,🟢 NORMAL,23.798,9.302,"{'factor_calor_acumulado': 1.0, 'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_tarde': 0.95, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
VALLONGA-TOLON DL,19,2026-04-06 19:00:00,ZONA_NORTE,tarde,20.043,19.952,0.9954,0.85,-0.46,🟢 NORMAL,30.598,11.96,"{'factor_calor_acumulado': 1.0, 'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_tarde': 0.95, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
VALLONGA-TOLON DL,20,2026-04-06 20:00:00,ZONA_NORTE,tarde,39.889,39.707,0.9954,0.85,-0.46,🟢 NORMAL,37.398,14.618,"{'factor_calor_acumulado': 1.0, 'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_tarde': 0.95, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
VALLONGA-TOLON DL,21,2026-04-06 21:00:00,ZONA_NORTE,tarde,0.1,0.1,0.9954,0.85,-0.46,🟢 NORMAL,40.797,15.947,"{'factor_calor_acumulado': 1.0, 'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_tarde': 0.95, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
VALLONGA-TOLON DL,22,2026-04-06 22:00:00,ZONA_NORTE,noche,19.536,19.413,0.9937,0.85,-0.63,🟢 NORMAL,30.598,11.96,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_noche': 0.9, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
VALLONGA-TOLON DL,23,2026-04-06 23:00:00,ZONA_NORTE,noche,22.461,22.319,0.9937,0.85,-0.63,🟢 NORMAL,23.798,9.302,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_noche': 0.9, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
VILLAFRANQUEZA,0,2026-04-06 00:00:00,ZONA_NORTE,noche,53.344,53.008,0.9937,0.85,-0.63,🟢 NORMAL,29.879,14.7,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_noche': 0.9, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
VILLAFRANQUEZA,1,2026-04-06 01:00:00,ZONA_NORTE,noche,27.085,26.915,0.9937,0.85,-0.63,🟢 NORMAL,31.621,20.71,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_noche': 0.9, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
VILLAFRANQUEZA,2,2026-04-06 02:00:00,ZONA_NORTE,noche,17.123,17.015,0.9937,0.85,-0.63,🟢 NORMAL,28.111,20.788,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_noche': 0.9, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
VILLAFRANQUEZA,3,2026-04-06 03:00:00,ZONA_NORTE,noche,20.508,20.379,0.9937,0.85,-0.63,🟢 NORMAL,26.432,21.169,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_noche': 0.9, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
VILLAFRANQUEZA,4,2026-04-06 04:00:00,ZONA_NORTE,noche,19.827,19.702,0.9937,0.85,-0.63,🟢 NORMAL,25.936,19.677,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_noche': 0.9, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
VILLAFRANQUEZA,5,2026-04-06 05:00:00,ZONA_NORTE,noche,16.047,15.946,0.9937,0.85,-0.63,🟢 NORMAL,25.998,17.604,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_noche': 0.9, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
VILLAFRANQUEZA,6,2026-04-06 06:00:00,ZONA_NORTE,manana,16.033,16.165,1.0082,0.85,0.82,🟢 NORMAL,27.42,18.988,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_manana': 1.1, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
VILLAFRANQUEZA,7,2026-04-06 07:00:00,ZONA_NORTE,manana,0.1,0.101,1.0082,0.85,0.82,🟢 NORMAL,31.147,22.484,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_manana': 1.1, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
VILLAFRANQUEZA,8,2026-04-06 08:00:00,ZONA_NORTE,manana,23.305,23.496,1.0082,0.85,0.82,🟢 NORMAL,37.05,25.918,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_manana': 1.1, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
VILLAFRANQUEZA,9,2026-04-06 09:00:00,ZONA_NORTE,manana,30.165,30.412,1.0082,0.85,0.82,🟢 NORMAL,40.518,29.623,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_manana': 1.1, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
VILLAFRANQUEZA,10,2026-04-06 10:00:00,ZONA_NORTE,manana,0.1,0.101,1.0082,0.85,0.82,🟢 NORMAL,40.441,28.868,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_manana': 1.1, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
VILLAFRANQUEZA,11,2026-04-06 11:00:00,ZONA_NORTE,manana,26.141,26.355,1.0082,0.85,0.82,🟢 NORMAL,36.553,26.489,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_manana': 1.1, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
VILLAFRANQUEZA,12,2026-04-06 12:00:00,ZONA_NORTE,manana,0.1,0.101,1.0082,0.85,0.82,🟢 NORMAL,34.953,23.348,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_manana': 1.1, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
VILLAFRANQUEZA,13,2026-04-06 13:00:00,ZONA_NORTE,manana,31.923,32.185,1.0082,0.85,0.82,🟢 NORMAL,47.807,23.52,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_manana': 1.1, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
VILLAFRANQUEZA,14,2026-04-06 14:00:00,ZONA_NORTE,tarde,56.689,56.431,0.9954,0.85,-0.46,🟢 NORMAL,59.759,29.4,"{'factor_calor_acumulado': 1.0, 'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_tarde': 0.95, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
VILLAFRANQUEZA,15,2026-04-06 15:00:00,ZONA_NORTE,tarde,50.4,50.17,0.9954,0.85,-0.46,🟢 NORMAL,53.783,26.46,"{'factor_calor_acumulado': 1.0, 'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_tarde': 0.95, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
VILLAFRANQUEZA,16,2026-04-06 16:00:00,ZONA_NORTE,tarde,22.122,22.022,0.9954,0.85,-0.46,🟢 NORMAL,41.831,20.579,"{'factor_calor_acumulado': 1.0, 'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_tarde': 0.95, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
VILLAFRANQUEZA,17,2026-04-06 17:00:00,ZONA_NORTE,tarde,15.541,15.471,0.9954,0.85,-0.46,🟢 NORMAL,35.855,17.639,"{'factor_calor_acumulado': 1.0, 'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_tarde': 0.95, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
VILLAFRANQUEZA,18,2026-04-06 18:00:00,ZONA_NORTE,tarde,22.122,22.022,0.9954,0.85,-0.46,🟢 NORMAL,41.831,20.579,"{'factor_calor_acumulado': 1.0, 'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_tarde': 0.95, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
VILLAFRANQUEZA,19,2026-04-06 19:00:00,ZONA_NORTE,tarde,50.4,50.17,0.9954,0.85,-0.46,🟢 NORMAL,53.783,26.46,"{'factor_calor_acumulado': 1.0, 'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_tarde': 0.95, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
VILLAFRANQUEZA,20,2026-04-06 20:00:00,ZONA_NORTE,tarde,61.038,60.76,0.9954,0.85,-0.46,🟢 NORMAL,65.735,32.339,"{'factor_calor_acumulado': 1.0, 'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_tarde': 0.95, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
VILLAFRANQUEZA,21,2026-04-06 21:00:00,ZONA_NORTE,tarde,63.915,63.624,0.9954,0.85,-0.46,🟢 NORMAL,71.71,35.279,"{'factor_calor_acumulado': 1.0, 'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_tarde': 0.95, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
VILLAFRANQUEZA,22,2026-04-06 22:00:00,ZONA_NORTE,noche,49.388,49.077,0.9937,0.85,-0.63,🟢 NORMAL,53.783,26.46,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_noche': 0.9, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
VILLAFRANQUEZA,23,2026-04-06 23:00:00,ZONA_NORTE,noche,0.1,0.099,0.9937,0.85,-0.63,🟢 NORMAL,41.831,20.579,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_noche': 0.9, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
VIRGEN DEL CARMEN 1000 Viv,0,2026-04-06 00:00:00,ZONA_NORTE,noche,45.138,44.854,0.9937,0.85,-0.63,🟢 NORMAL,35.11,30.288,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_noche': 0.9, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
VIRGEN DEL CARMEN 1000 Viv,1,2026-04-06 01:00:00,ZONA_NORTE,noche,55.291,54.942,0.9937,0.85,-0.63,🟢 NORMAL,50.612,39.248,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_noche': 0.9, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
VIRGEN DEL CARMEN 1000 Viv,2,2026-04-06 02:00:00,ZONA_NORTE,noche,53.517,53.18,0.9937,0.85,-0.63,🟢 NORMAL,47.908,37.138,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_noche': 0.9, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
VIRGEN DEL CARMEN 1000 Viv,3,2026-04-06 03:00:00,ZONA_NORTE,noche,51.671,51.346,0.9937,0.85,-0.63,🟢 NORMAL,45.017,37.236,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_noche': 0.9, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
